clim_68_pet_annual,clim_21_tmax9_sep,clim_55_prec_coldest_q,clim_49_prec_wettest_m,clim_48_Annual_prec,clim_60_pet5_may,clim_43_tannual_range,clim_34_prec10_oct,clim_35_prec11_nov,clim_39_isotherm,clim_40_temp_season,clim_51_prec_season,clim_69_cwd_annual,clim_70_ndm_per_year,env_71_alt,env_72_slo,env_73_asp,env_74_solrad,env_79_forcov,env_75_geo_1_1,env_75_geo_10,env_75_geo_9,env_75_geo_7,env_75_geo_6,env_75_geo_5,env_75_geo_11,env_75_geo_2,env_75_geo_0,env_76_soi_5,env_76_soi_9,env_76_soi_7,env_76_soi_23,env_76_soi_18,env_76_soi_20,env_76_soi_11,env_76_soi_19,env_76_soi_10,env_76_soi_3,env_76_soi_15,env_76_soi_12,env_76_soi_22,env_76_soi_21,env_76_soi_6,env_76_soi_16,env_76_soi_17,env_76_soi_8,env_76_soi_4,env_76_soi_13,env_76_soi_0,env_77_veg_1,env_77_veg_2,env_77_veg_3,env_77_veg_4,env_77_veg_5,env_77_veg_6,env_77_veg_7,env_77_veg_9,env_77_veg_11,env_77_veg_12,env_77_veg_13,env_77_veg_14,env_77_veg_15,env_77_veg_16,env_77_veg_22,env_77_veg_23,env_77_veg_25,env_77_veg_0,env_78_wat_9,env_78_wat_1,env_78_wat_10,env_78_wat_12,env_78_wat_11,env_78_wat_8,env_78_wat_2,env_78_wat_4,env_78_wat_5,env_78_wat_20,env_78_wat_3,env_78_wat_14,env_78_wat_13,env_78_wat_22,env_78_wat_17,env_78_wat_1.1,env_78_wat_18,env_78_wat_15,env_78_wat_19,env_78_wat_24,env_78_wat_0,caffeine_class,caffeine_percent
1648.0,318.0,7.0,394.0,1257.0,124.0,152.0,66.0,166.0,69.0,1491.0,134.0,848.0,9.0,10.0,1.0,266.0,7741.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1131.0,300.0,9.0,282.0,1046.0,70.0,220.0,83.0,244.0,64.0,2617.0,119.0,476.0,8.0,686.0,16.0,212.0,6663.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
1256.0,306.0,11.0,207.0,774.0,80.0,224.0,80.0,170.0,63.0,2673.0,113.0,580.0,9.0,522.0,4.0,285.0,7602.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
1021.0,275.0,10.0,202.0,792.0,74.0,202.0,91.0,159.0,67.0,2331.0,107.0,409.0,9.0,977.0,16.0,226.0,6979.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
1670.0,336.0,12.0,470.0,1573.0,121.0,183.0,128.0,255.0,69.0,1517.0,121.0,775.0,8.0,175.0,7.0,31.0,7933.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1674.0,336.0,12.0,470.0,1574.0,121.0,183.0,128.0,255.0,69.0,1526.0,121.0,777.0,8.0,169.0,5.0,223.0,7472.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1681.0,336.0,12.0,470.0,1571.0,122.0,182.0,128.0,254.0,69.0,1500.0,121.0,785.0,8.0,130.0,2.0,42.0,7790.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1690.0,336.0,11.0,469.0,1567.0,123.0,182.0,127.0,253.0,69.0,1513.0,122.0,791.0,8.0,144.0,11.0,129.0,7456.0,54.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1705.0,338.0,12.0,475.0,1582.0,123.0,184.0,128.0,259.0,69.0,1531.0,121.0,798.0,8.0,137.0,2.0,39.0,7796.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1705.0,338.0,12.0,475.0,1582.0,123.0,184.0,128.0,259.0,69.0,1531.0,121.0,798.0,8.0,137.0,2.0,39.0,7796.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1178.0,303.0,37.0,183.0,804.0,66.0,228.0,95.0,178.0,65.0,3035.0,96.0,453.0,10.0,427.0,13.0,161.0,6633.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1201.0,304.0,38.0,183.0,807.0,67.0,230.0,94.0,176.0,65.0,3087.0,96.0,463.0,10.0,372.0,12.0,271.0,7183.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1238.0,307.0,42.0,177.0,793.0,69.0,232.0,90.0,168.0,65.0,3108.0,93.0,490.0,10.0,233.0,2.0,235.0,7307.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1203.0,299.0,61.0,150.0,749.0,68.0,219.0,80.0,143.0,66.0,3007.0,82.0,460.0,11.0,253.0,1.0,247.0,7366.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1340.0,301.0,117.0,97.0,651.0,86.0,214.0,57.0,92.0,66.0,3015.0,51.0,689.0,11.0,38.0,2.0,246.0,7214.0,63.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1203.0,288.0,134.0,154.0,924.0,74.0,203.0,80.0,134.0,65.0,2850.0,60.0,290.0,10.0,139.0,3.0,149.0,7145.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1203.0,288.0,134.0,154.0,924.0,74.0,203.0,80.0,134.0,65.0,2850.0,60.0,290.0,10.0,139.0,3.0,149.0,7145.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1216.0,289.0,137.0,153.0,927.0,75.0,204.0,79.0,132.0,65.0,2858.0,60.0,299.0,10.0,135.0,4.0,267.0,7102.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1212.0,289.0,140.0,155.0,943.0,74.0,201.0,80.0,134.0,65.0,2829.0,59.0,282.0,10.0,128.0,4.0,212.0,7154.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1212.0,289.0,140.0,155.0,943.0,74.0,201.0,80.0,134.0,65.0,2829.0,59.0,282.0,10.0,128.0,4.0,212.0,7154.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1203.0,281.0,164.0,136.0,896.0,79.0,191.0,72.0,114.0,64.0,2784.0,48.0,324.0,10.0,126.0,3.0,316.0,7346.0,79.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1169.0,282.0,159.0,172.0,1054.0,73.0,195.0,87.0,145.0,64.0,2778.0,58.0,196.0,7.0,177.0,11.0,154.0,6728.0,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
999.0,258.0,57.0,238.0,972.0,66.0,182.0,90.0,182.0,62.0,2682.0,98.0,313.0,8.0,682.0,2.0,65.0,7579.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1829.0,341.0,7.0,445.0,1604.0,140.0,177.0,119.0,267.0,70.0,1313.0,122.0,908.0,8.0,42.0,1.0,320.0,7739.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1518.0,321.0,7.0,433.0,1586.0,121.0,159.0,150.0,278.0,71.0,1177.0,118.0,675.0,7.0,185.0,4.0,54.0,7925.0,43.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1104.0,253.0,309.0,396.0,2276.0,75.0,157.0,172.0,232.0,60.0,2510.0,68.0,26.0,1.0,201.0,15.0,48.0,7777.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1131.0,255.0,305.0,393.0,2241.0,76.0,157.0,173.0,222.0,60.0,2512.0,68.0,27.0,1.0,92.0,13.0,173.0,6717.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1026.0,248.0,220.0,290.0,1713.0,82.0,153.0,104.0,231.0,68.0,2102.0,62.0,38.0,3.0,617.0,25.0,279.0,7545.0,71.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1508.0,309.0,11.0,362.0,1231.0,102.0,158.0,72.0,201.0,67.0,1765.0,126.0,716.0,8.0,91.0,2.0,65.0,7729.0,27.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1508.0,309.0,11.0,362.0,1231.0,102.0,158.0,72.0,201.0,67.0,1765.0,126.0,716.0,8.0,91.0,2.0,65.0,7729.0,27.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1485.0,305.0,11.0,361.0,1205.0,101.0,156.0,79.0,207.0,65.0,1849.0,124.0,693.0,8.0,71.0,5.0,143.0,7600.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1485.0,305.0,11.0,361.0,1205.0,101.0,156.0,79.0,207.0,65.0,1849.0,124.0,693.0,8.0,71.0,5.0,143.0,7600.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1484.0,305.0,11.0,361.0,1209.0,101.0,158.0,81.0,208.0,65.0,1879.0,124.0,687.0,8.0,86.0,3.0,355.0,7783.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1484.0,305.0,11.0,361.0,1209.0,101.0,158.0,81.0,208.0,65.0,1879.0,124.0,687.0,8.0,86.0,3.0,355.0,7783.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1469.0,305.0,12.0,362.0,1217.0,100.0,158.0,82.0,210.0,65.0,1866.0,123.0,677.0,8.0,98.0,2.0,223.0,7656.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1539.0,316.0,11.0,318.0,1074.0,105.0,181.0,76.0,200.0,64.0,2036.0,123.0,747.0,9.0,54.0,1.0,137.0,7583.0,73.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1392.0,308.0,12.0,370.0,1325.0,96.0,165.0,102.0,233.0,67.0,1783.0,118.0,603.0,8.0,229.0,2.0,10.0,7708.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1362.0,307.0,12.0,369.0,1333.0,94.0,167.0,105.0,236.0,67.0,1814.0,117.0,580.0,8.0,243.0,4.0,231.0,7572.0,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1362.0,309.0,12.0,369.0,1346.0,94.0,169.0,109.0,239.0,67.0,1788.0,116.0,576.0,8.0,346.0,4.0,25.0,7781.0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1362.0,309.0,12.0,369.0,1346.0,94.0,169.0,109.0,239.0,67.0,1788.0,116.0,576.0,8.0,346.0,4.0,25.0,7781.0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1362.0,309.0,12.0,369.0,1346.0,94.0,169.0,109.0,239.0,67.0,1788.0,116.0,576.0,8.0,346.0,4.0,25.0,7781.0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1362.0,316.0,12.0,345.0,1310.0,94.0,193.0,115.0,239.0,65.0,1930.0,113.0,562.0,8.0,321.0,6.0,211.0,7576.0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1542.0,318.0,9.0,410.0,1345.0,116.0,162.0,87.0,189.0,69.0,1504.0,128.0,747.0,8.0,131.0,1.0,202.0,7737.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1547.0,330.0,12.0,461.0,1563.0,112.0,185.0,132.0,254.0,69.0,1548.0,119.0,688.0,8.0,274.0,3.0,146.0,7699.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1558.0,331.0,12.0,463.0,1565.0,114.0,185.0,131.0,255.0,69.0,1530.0,120.0,697.0,8.0,249.0,3.0,238.0,7755.0,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
856.0,264.0,24.0,345.0,1611.0,59.0,197.0,156.0,293.0,69.0,2099.0,101.0,205.0,6.0,1285.0,2.0,46.0,7917.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1600.0,334.0,6.0,440.0,1494.0,121.0,185.0,113.0,247.0,69.0,1424.0,124.0,773.0,8.0,115.0,5.0,357.0,7936.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1145.0,257.0,302.0,392.0,2224.0,77.0,156.0,172.0,218.0,60.0,2493.0,68.0,27.0,1.0,78.0,6.0,11.0,7706.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1131.0,255.0,305.0,393.0,2241.0,76.0,157.0,173.0,222.0,60.0,2512.0,68.0,27.0,1.0,92.0,13.0,173.0,6717.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1467.0,292.0,91.0,452.0,2016.0,114.0,116.0,163.0,324.0,68.0,1344.0,94.0,369.0,7.0,217.0,8.0,104.0,7819.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1512.0,296.0,95.0,469.0,2086.0,117.0,119.0,171.0,335.0,68.0,1358.0,94.0,372.0,7.0,142.0,5.0,201.0,7635.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1512.0,296.0,95.0,469.0,2086.0,117.0,119.0,171.0,335.0,68.0,1358.0,94.0,372.0,7.0,142.0,5.0,201.0,7635.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1512.0,296.0,95.0,469.0,2086.0,117.0,119.0,171.0,335.0,68.0,1358.0,94.0,372.0,7.0,142.0,5.0,201.0,7635.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1343.0,289.0,77.0,450.0,1960.0,105.0,127.0,157.0,322.0,68.0,1371.0,97.0,349.0,7.0,378.0,10.0,358.0,7975.0,93.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1455.0,294.0,89.0,464.0,2046.0,112.0,122.0,166.0,330.0,68.0,1353.0,95.0,365.0,7.0,142.0,5.0,201.0,7635.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1552.0,307.0,79.0,474.0,2003.0,122.0,145.0,151.0,316.0,68.0,1379.0,100.0,452.0,7.0,19.0,3.0,351.0,7932.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
881.0,235.0,71.0,306.0,1356.0,71.0,131.0,74.0,226.0,74.0,1486.0,97.0,225.0,7.0,1167.0,3.0,344.0,8265.0,93.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1359.0,280.0,61.0,316.0,1211.0,114.0,121.0,52.0,183.0,70.0,1302.0,109.0,572.0,8.0,277.0,11.0,175.0,7910.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
